"
si VERB-IMP si
foretrekk VERB-IMP foretrekke
kunn VERB-IMP kunne
min VERB-IMP mine
lengt VERB-IMP lengte
hent VERB-IMP hente
arbeid VERB-IMP arbeide
skriv VERB-IMP skrive
nekt VERB-IMP nekte
heng VERB-IMP henge
kak VERB-IMP kake
ombestem VERB-IMP ombestemme
konstruer VERB-IMP konstruere
bruk VERB-IMP bruke
lov VERB-IMP love
ans VERB-IMP anse
ans VERB-IMP anse
labb VERB-IMP labbe
la VERB-IMP la
skill VERB-IMP skille
digg VERB-IMP digge
sin VERB-IMP sine
vår VERB-IMP våre
smil VERB-IMP smile
livn VERB-IMP livne
stå VERB-IMP stå
gjør VERB-IMP gjøre
klar VERB-IMP klare
ligg VERB-IMP ligge
framstå VERB-IMP framstå
forbered VERB-IMP forberede
åpenbar VERB-IMP åpenbare
fang VERB-IMP fange
bli VERB-IMP bli
trill VERB-IMP trille
samrå VERB-IMP samrå
br VERB-IMP bre
heng VERB-IMP henge
klamre VERB-IMP klamre
spørr VERB-IMP spørre
drikk VERB-IMP drikke
begrav VERB-IMP begrave
ankom VERB-IMP ankomme
nå VERB-IMP nå
lur VERB-IMP lure
lur VERB-IMP lure
kvekk VERB-IMP kvekke
kvekk VERB-IMP kvekke
kvekk VERB-IMP kvekke
opplev VERB-IMP oppleve
baser VERB-IMP basere
overlat VERB-IMP overlate
kron VERB-IMP krone
avstå VERB-IMP avstå
vær VERB-IMP være
krangle VERB-IMP krangle
frys VERB-IMP fryse
frys VERB-IMP fryse
nedlat VERB-IMP nedlate
pakk VERB-IMP pakke
plag VERB-IMP plage
gi VERB-IMP gi
forsyn VERB-IMP forsyne
te VERB-IMP te
stu VERB-IMP stue
le VERB-IMP le
x VERB-IMP x
rable VERB-IMP rable
rable VERB-IMP rable
vill VERB-IMP ville
besøk VERB-IMP besøke
gjerd VERB-IMP gjerde
fortsett VERB-IMP fortsette
fyr VERB-IMP fyre
dukk VERB-IMP dukke
spaser VERB-IMP spasere
rekrutter VERB-IMP rekruttere
buldre VERB-IMP buldre
art VERB-IMP arte
fortell VERB-IMP fortelle
mått VERB-IMP måtte
an VERB-IMP ane
lat VERB-IMP late
merk VERB-IMP merke
bli VERB-IMP bli
avtegn VERB-IMP avtegne
bygg VERB-IMP bygge
hold VERB-IMP holde
mal VERB-IMP male
evn VERB-IMP evne
se VERB-IMP se
finn VERB-IMP finne
hel VERB-IMP hele
hel VERB-IMP hele
hel VERB-IMP hele
beløp VERB-IMP beløpe
løp VERB-IMP løpe
sov VERB-IMP sove
speil VERB-IMP speile
kanaliser VERB-IMP kanalisere
selg VERB-IMP selge
tr VERB-IMP tre
ry VERB-IMP ry
smash VERB-IMP smashe
kjenn VERB-IMP kjenne
pålegg VERB-IMP pålegge
lit VERB-IMP lite
ha VERB-IMP ha
tvil VERB-IMP tvile
saml VERB-IMP samle
arv VERB-IMP arve
rekk VERB-IMP rekke
rekk VERB-IMP rekke
rekk VERB-IMP rekke
opphøy VERB-IMP opphøye
rut VERB-IMP rute
mag VERB-IMP mage
fød VERB-IMP føde
overrekk VERB-IMP overrekke
server VERB-IMP servere
tilkom VERB-IMP tilkomme
forlov VERB-IMP forlove
så VERB-IMP så
la VERB-IMP la
lukt VERB-IMP lukte
smelt VERB-IMP smelte
observer VERB-IMP observere
kakk VERB-IMP kakke
snakk VERB-IMP snakke
gå VERB-IMP gå
trill VERB-IMP trille
les VERB-IMP lese
lik VERB-IMP like
fød VERB-IMP føde
utstrål VERB-IMP utstråle
